error1,error2,error3,error4
0.029995109,0.017179386,0.002444286,0.001222143
0.020087333,0.040840539,0.000817048,0.000408524
0.025748852,0.025773714,0.001168366,0.000584183
0.025550444,0.029115084,0.007093903,0.003546951
0.027164464,0.01632616,0.009758246,0.004879123
0.034760448,0.016160654,0.000950468,0.000475234
0.055084714,0.026332894,0.003288542,0.001644271
0.056536255,0.000604742,0.001078671,0.000539335
0.062352285,0.009977974,0.003032817,0.001516408
0.059216815,0.010538086,0.004075245,0.002037623
0.051869275,0.016526558,0.001220179,0.000610089
0.044040549,0.019132891,0.004609552,0.002304776
0.04200011,0.028539764,0.01362287,0.006811435
0.036515522,0.03673752,0.012536112,0.006268056
0.036504077,0.0347605,0.009335617,0.004667809
0.035946456,0.018472563,0.001298459,0.000649229
0.036208505,0.016890335,0.001036771,0.000518385
0.036576309,0.018481797,0.000271679,0.000135839
0.039836839,0.023831032,0.002591816,0.001295908
0.036002247,0.018751016,0.003709185,0.001854593
0.036908401,0.017725168,0.008771657,0.004385828
0.042029757,0.016874808,0.012841321,0.00642066
0.025428837,0.008700905,0.004766028,0.002383014
0.028416688,0.014688361,0.000722137,0.000361069
0.023796791,0.016910376,0.008597251,0.004298625
0.017722551,0.019193881,0.013323653,0.006661826
0.015236834,0.019974845,0.007298839,0.003649419
0.010427751,0.025967913,0.008123999,0.004061999
0.010504524,0.026583845,0.005966319,0.002983159
0.022541241,0.025366718,0.006322663,0.003161331
0.026167881,0.020017894,0.010818709,0.005409354
0.033973942,0.024256991,0.005745064,0.002872532
0.029901545,0.013149177,0.002376467,0.001188233
0.030948299,0.011168399,0.003001511,0.001500755
0.031898777,0.009097395,0.003623559,0.00181178
0.023928802,0.020359683,6.71151E-05,3.35576E-05
0.015358787,0.025615785,0.001761349,0.000880675
0.019835441,0.022850229,0.009493373,0.004746687
0.024291119,0.044241366,0.000778753,0.000389377
0.035601689,0.000557922,0.008384863,0.004192432
0.033538766,0.023526361,0.002794918,0.001397459
0.035646617,0.019444754,0.010971014,0.005485507
0.036254771,0.018251316,0.018181202,0.009090601
0.027830688,0.032837323,0.015751254,0.007875627
0.0222282,0.042918606,0.005343096,0.002671548
0.022031532,0.042607022,0.000658313,0.000329156
0.030479854,0.03252413,0.010974297,0.005487149
0.023533604,0.031557302,0.016865641,0.00843282
0.022036515,0.015417657,0.009431585,0.004715793
0.014078047,0.008190893,0.004167467,0.002083733
0.021657427,0.005912251,0.006411673,0.003205837
0.005533341,0.011218682,0.002238492,0.001119246
0.0105106,0.013026549,0.004597395,0.002298698
0.01720397,0.009671623,0.028582939,0.01429147
0.016391165,0.005080829,0.023702423,0.011851212
0.000560245,0.001721854,0.009118951,0.004559476
0.004397002,0.00848657,0.010057719,0.00502886
0.009414397,0.012776046,0.017995409,0.008997705
0.004758312,0.004726297,0.001494393,0.000747197
0.020080648,0.00067001,0.008442319,0.00422116
0.027407406,0.002121102,0.018120241,0.00906012
0.032502901,0.010356225,0.022633685,0.011316842
0.031149821,0.006737053,0.007740115,0.003870057
0.031039731,0.009101394,0.005824599,0.002912299
0.020625771,0.001186267,0.000697579,0.00034879
0.018543179,0.008945087,0.009242285,0.004621143
0.018829884,0.007845849,0.009153578,0.004576789
0.016947467,0.003218504,0.007857606,0.003928803
0.014646951,0.002456734,0.012983778,0.006491889
0.011913713,0.009769378,0.010869414,0.005434707
0.027108099,0.011937169,0.013845801,0.0069229
0.027575593,0.007842196,0.010061703,0.005030851
0.029239173,0.015225482,0.017216577,0.008608288
0.031256437,0.017732782,0.022669756,0.011334878
0.026455363,0.02853306,0.026667118,0.013333559
0.035171743,0.026714283,0.025317394,0.012658697
0.044369046,0.023460546,0.009026824,0.004513412
0.043625746,0.014531279,0.005957952,0.002978976
0.039533209,0.008228725,0.008587962,0.004293981
0.037790175,0.005896324,0.015469408,0.007734704
0.039804209,0.00783048,0.014220206,0.007110103
0.032122803,0.002657684,0.01111946,0.00555973
0.040620271,0.002902424,0.006240784,0.003120392
0.019616021,0.001759356,0.022410228,0.011205114
0.014794351,0.002460947,0.027212992,0.013606496
0.003607603,0.005300427,0.01791983,0.008959915
0.007594218,0.004525194,0.00984623,0.004923115
0.011927562,0.005491583,0.007673068,0.003836534
0.008685607,0.014085968,0.013019998,0.006509999
0.009882682,0.00980801,0.018027342,0.009013671
0.005273941,0.003434258,0.022246278,0.011123139
0.003127673,0.011664609,0.016340642,0.008170321
0.023702963,0.010650581,0.013509076,0.006754538
0.029065381,0.000996302,0.016648894,0.008324447
0.026374038,0.0031349,0.019064306,0.009532153
0.02201637,0.000435441,0.025604462,0.012802231
0.008423892,0.002806417,0.024312508,0.012156254
0.002606483,0.007080024,0.016565984,0.008282992
0.006430939,0.004193847,0.021640492,0.010820246
0.000335039,0.01317439,0.01677711,0.008388555
0.005409262,0.005229187,0.014037442,0.007018721
0.005047805,0.004693163,0.007595878,0.003797939
0.003223485,0.002779544,0.003896479,0.001948239
0.001536562,0.002500008,0.002281588,0.001140794
0.002306596,0.00237449,0.004481118,0.002240559
0.001049225,0.008249157,0.006231997,0.003115999
0.000609207,0.009601289,0.002527107,0.001263553
0.004748252,0.009381962,0.000514124,0.000257062
0.001452929,0.011296363,0.006242853,0.003121426
0.005808485,0.011890345,0.01027232,0.00513616
0.031752313,0.01299966,0.005528856,0.002764428
0.001449407,0.008473494,0.012390059,0.006195029
0.007865316,0.006460172,0.024895248,0.012447624
0.008598178,0.009811939,0.01867589,0.009337945
0.001954432,0.031528161,0.017733377,0.008866688
0.012407279,0.032768725,0.025929388,0.012964694
0.007710817,0.032033191,0.026084032,0.013042016
0.002721536,0.027339314,0.024821568,0.012410784
0.003839266,0.031532642,0.032493582,0.016246791
0.000335381,0.027548781,0.029120376,0.014560188
0.016902243,0.010824919,0.0332245,0.01661225
0.014782341,0.001779477,0.025392104,0.012696052
0.002040773,0.008768911,0.027353552,0.013676776
0.005487547,0.005926422,0.025065822,0.012532911
0.013192891,0.005954835,0.022299741,0.01114987
0.002264378,0.006280166,0.001158353,0.000579176
0.007015777,0.014755843,0.001620565,0.000810282
0.015166284,0.019295019,0.001980942,0.000990471
0.018125777,0.007470301,0.000778008,0.000389004
0.019042911,0.011585247,0.000881989,0.000440994
0.019651828,0.016176731,0.000877392,0.000438696
0.019404621,0.018414379,0.008292082,0.004146041
0.028954917,0.009323516,0.011028308,0.005514154
0.031094841,0.010065706,0.000944305,0.000472153
0.028967825,0.013844894,0.004154932,0.002077466
0.015311507,0.010565316,0.003741611,0.001870805
0.014052973,0.014366054,0.025154506,0.012577253
0.021229008,0.007574032,0.027684156,0.013842078
0.020874922,0.010038935,0.018140096,0.009070048
0.021096767,0.010113982,0.011964556,0.005982278
0.029228368,0.012211179,0.017243576,0.008621788
0.029026603,0.006663484,0.028466946,0.014233473
0.025439375,0.013075026,0.025520708,0.012760354
0.031133167,0.004041866,0.020167168,0.010083584
0.030305221,0.021826536,0.015661966,0.007830983
0.027808284,0.009169481,0.024309826,0.012154913
0.024208472,0.00705927,0.016222414,0.008111207
0.032337538,0.005024211,0.019866032,0.009933016
0.024157995,0.005676678,0.019047406,0.009523703
0.016897288,0.005444408,0.01150034,0.00575017
0.020544701,0.008021607,0.004725602,0.002362801
0.020033249,0.000718574,0.003372032,0.001686016
0.02084702,0.00056303,0.005879458,0.002939729
0.02893334,0.003893058,0.004961346,0.002480673
0.033442757,0.005829779,0.011742752,0.005871376
0.029680415,0.005747442,0.01955529,0.009777645
0.029820717,0.017960278,0.021950912,0.010975456
0.031693137,0.013146394,0.010608536,0.005304268
0.025545684,0.004542003,0.002327714,0.001163857
0.037207981,0.009241545,0.004034084,0.002017042
0.037919731,0.010491284,0.01474381,0.007371905
0.046440691,0.003553114,0.02601156,0.01300578
0.025997327,0.004748848,0.029298282,0.014649141
0.024954041,0.004584515,0.012444858,0.006222429
0.018952505,0.002470628,0.000498835,0.000249417
0.024012988,0.001220952,0.014660512,0.007330256
0.005004114,0.001046621,0.028154066,0.014077033
0.010125331,0.011814636,0.016921897,0.008460948
0.002816196,0.002005546,0.001755375,0.000877688
0.001891138,0.027100768,0.001989922,0
0.019443633,0.010368805,0.011245275,0
0.015209748,0.012010852,0.012398275,0
0.000412071,0.004105089,0.009873154,0
0.008076517,0.000602696,0.006118523,0.003059261
0.007653629,0.013202427,0.005968077,0.002984038
0.009802295,0.010424627,0.000824692,0
0.019710438,0.003313029,0.001627984,0
0.018657783,0.01177335,3.42913E-06,0
0.017360711,0.019682642,0.017541384,0
0.023761607,0.024532271,0.013921406,0.006960703
0.018007404,0.029278067,0.00430809,0.002154045
0.015687375,0.029278067,0.001572903,0.000786452
0.014363915,0.029278067,0.007531226,0.003765613
0.005791024,0.029278067,0.015202098,0.007601049
0.013475842,0.027532738,0.012534464,0.006267232
0.019566538,0.023368962,0.017797247,0.008898624
0.027359808,0.017603431,0.016523464,0.008261732
0.036656994,0.015315432,0.007775436,0.003887718
0.039015107,0.014779825,0.001062096,0.000531048
0.037351789,0.007180672,0.001683434,0.000841717
0.042392874,0.01562606,0.008519407,0.004259704
0.035823972,0.018806091,0.020998772,0.010499386
0.036588938,0.018806091,0.026741978,0.013370989
0.032341213,0.018806091,0.026839968,0.013419984
0.02896844,0.018806091,0.03099845,0.015499225
0.028142482,0.020551421,0.018726589,0.009363295
0.024969916,0.020551421,0.011109898,0.005554949
0.025879256,0.020551421,0.002504709,0.001252354
0.024903878,0.020551421,0.005157287,0.002578643
0.035626553,0.007192204,0.002403663,0.001201831
0.034069236,0.006762414,0.004920067,0.002460033
0.033641982,0.021903678,0.000623308,0.000311654
0.033683712,0.031733896,0.005859368,0.002929684
0.045827162,0.032382658,0.001157932,0.000578966
0.026803098,0.046564772,0.000761471,0.000380735
0.000263325,0.026194273,0.002672874,0.001336437
0.006396507,0.008975585,0.004666629,0.002333314
0.024690563,0.016423779,0.005966174,0.002983087
0.081397927,0.002679521,0.003647937,0.001823968
0.092184987,0.000257535,0.014009705,0.007004852
0.066227677,0.024042079,0.021682648,0.010841324
0.050632644,0.024042079,0.011457091,0.005728546
0.007106925,0.010540225,0.008122481,0.00406124
0.003220181,0.025787408,0.013815631,0.006907815
0.039646086,0.025787408,0.009492379,0.004746189
0.034700048,0.025787408,0.005294379,0.002647189
0.017683725,0.012336042,0.009283859,0.00464193
0.000989144,0.01207585,0.001532543,0.000766272
0.025187795,0.001528713,0.006831292,0.003415646
0.010538364,0.025787408,0.00753675,0.003768375
0.006298853,0.026762632,0.002918306,0.001459153
0.017662105,0.004342835,0.003940204,0.001970102
0.028625725,0.019953038,0.002657319,0.001328659
0.074252417,0.056998803,0.018263495,0.009131747
0.09351505,0.05516211,0.015649034,0
0.108689429,0.007952017,0.018921238,0.009460619
0.100004359,0.025764611,0.027122062,0.013561031
0.086317289,0.032768725,0.018223386,0.009111693
0.065645144,0.023999301,0.000536781,0.00026839
0.054616944,0.014368082,0.00232086,0.00116043
0.02733671,0.011639376,0.013470061,0.006735031
0.002324855,0.023237038,0.012403974,0.006201987
0.035436404,0.039750042,0.007827792,0.003913896
0.022265059,0.039750042,0.007871692,0.003935846
0.027596744,0.03249528,0.01638904,0.00819452
0.024557794,0.024789474,0.016561336,0.008280668
0.008965758,0.02621596,0.000164662,8.23312E-05
0.016948956,0.030891218,0.004859287,0.002429644
0.028556059,0.039750042,0.001500446,0.000750223
0.041662459,0.039750042,0.001479904,0.000739952
0.021289567,0.026372296,0.000178616,8.93082E-05
0.014557694,0.02267382,0.002605174,0.001302587
0.063821205,0.007369615,0.003358283,0.001679142
0.079632655,0.00537666,0.013123026,0.006561513
0.080589045,0.001478531,0.002494843,0.001247422
0.028253811,0.041495371,0.000532591,0.000266296
0.002173935,0.041495371,0.006789496,0.003394748
0.032231959,0.02692368,0.002600234,0.001300117
0.028856802,0.020108546,0.012432438,0.006216219
0.038660633,0.022298002,0.010161732,0.005080866
0.011590826,0.033011193,0.006249476,0.003124738
0.003167438,0.039750042,0.008446794,0.004223397
0.012202908,0.039750042,0.002861422,0.001430711
0.014136438,0.022857935,0.00697906,0.00348953
0.030867474,0.019955591,0.005550382,0.002775191
0.049370434,0.020657775,0.013812772,0.006906386
0.058043954,0.011345279,0.013997762,0.006998881
0.076321394,0.02129794,0.01795744,0.00897872
0.092865435,0.009344179,0.018506061,0.009253031
0.105658435,0.000654561,0.020791875,0.010395937
0.071827296,0.005374456,0.005430624,0.002715312
0.047334285,5.37267E-06,0.002235121,0.001117561
0.02784994,0.024278504,0.010086656,0.005043328
0.068082549,0.018776583,0.014439442,0.007219721
0.110039424,0.012575632,0.01230184,0.00615092
0.110872784,0.008498574,0.02483724,0.01241862
0.104035277,0.013975228,0.027982705,0.013991353
0.070443474,0.017020909,0.034320004,0.017160002
0.017704716,0.016048821,0.048136138,0.024068069
0.022051714,0.01681911,0.051293318,0.025646659
0.015494131,0.024096926,0.053400912,0.026700456
0.056973066,0.011626706,0.044187006,0.022093503
0.10028938,0.011017155,0.022756796,0.011378398
0.120810126,0.013912052,0.012059432,0.006029716
0.066395336,0.01033669,0.003441012,0.001720506
0.019726685,0.000534385,0.014519054,0.007259527
0.007927229,0.013302706,0.007513489,0.003756745
0.014734628,0.007507045,0.010961015,0.005480508
0.008855764,0.011942992,0.008934931,0.004467466
0.017003614,0.014783089,0.017108554,0.008554277
0.017918706,0.021935396,0.01120115,0.005600575
0.00235058,0.007733822,0.00513402,0.00256701
0.012064341,0.011647671,0.01271234,0.00635617
0.026039136,0.003216916,0.013488483,0.006744242
0.00648769,0.007266112,0.003835958,0.001917979
0.009311224,0.003561478,0.006217387,0.003108694
0.002012803,0.000614679,0.006843561,0.00342178
0.015170152,0.001240382,0.026533861,0.01326693
0.014826989,0.005015893,0.016500994,0.008250497
0.014233941,0.004490548,0.008777498,0.004388749
0.014685623,0.007550135,0.006617688,0.003308844
0.010817177,0.024062432,0.023212604,0.011606302
0.025076082,0.013375662,0.007211744,0.003605872
0.028239727,0.020682975,0.00784944,0.00392472
0.025523102,0.027051426,0.002984256,0.001492128
0.035081297,0.024189979,0.013265736,0.006632868
0.023758264,0.006888167,0.015787778,0.007893889
0.017545069,0.00633617,0.006403776,0.003201888
0.011181308,0.000155384,0.00093919,0.000469595
0.013612453,0.001546403,0.006758594,0.003379297
0.014902426,0.005172565,0.004049122,0.002024561
0.010067402,0.003143052,0.003426388,0.001713194
0.017087436,0.006188027,0.002176099,0.001088049
0.007504726,0.000100044,0.012720219,0.00636011
0.004165018,0.002511798,0.006825507,0.003412754
0.016738523,0.010715584,0.004914243,0.002457121
0.014292631,0.007185513,0.000776823,0.000388412
0.018976806,0.003305861,0.006182697,0.003091349
0.026979272,0.004773926,0.007165025,0.003582513
0.028426851,0.010283375,0.009024188,0.004512094
0.020957795,0.002190361,0.006745667,0.003372833
0.019231294,0.013348542,0.002070759,0.001035379
0.020698468,0.016774572,0.004582633,0.002291317
0.025678229,9.94604E-06,0.000604882,0.000302441
0.016461355,0.005639231,0.005403208,0.002701604
0.009952745,0.006565731,0.003715297,0.001857649
0.009736409,0.000784053,0.001168677,0.000584339
0.001030701,0.003215165,0.001215588,0.000607794
0.001113633,0.011320956,0.002154091,0.001077046
0.00542292,0.019466976,0.006184617,0.003092309
0.003478942,0.029288892,0.011407556,0.005703778
0.00497135,0.028239409,0.016718993,0.008359496
0.014414815,0.019631343,0.002681652,0.001340826
0.011185879,0.031189777,0.006049184,0.003024592
0.008153907,0.011121231,0.005617037,0.002808518
0.015005859,0.006706783,0.005519473,0.002759736
0.013754422,0.0083124,0.005678863,0.002839431
0.006594606,0.005850409,0.009725065,0.004862533
0.001355175,0.026822564,0.009548557,0.004774279
0.019320343,0.025851276,0.011291945,0.005645973
0.003275284,0.015901958,0.014911998,0.007455999
0.004803958,0.016097012,0.000926834,0.000463417
0.004246517,0.024155331,0.019777822,0.009888911
0.003558046,0.025871412,0.012034382,0.006017191
0.00174502,0.032768725,0.005812656,0.002906328
0.011422877,0.032768725,0.00065295,0.000326475
0.013383583,0.032768725,2.59391E-05,1.29696E-05
0.008122059,0.031023396,0.007153815,0
0.003112904,0.029081098,0.007765691,0.003882845
0.009097737,0.027532738,0.011603179,0.005801589
0.012722549,0.027532738,0.009371342,0.004685671
0.006642975,0.027532738,0.009919899,0.004959949
0.007082478,0.027532738,0.015316391,0.007658195
0.010514746,0.025787408,0.019051391,0.009525696
0.008314836,0.025787408,0.015672188,0.007836094
0.013039509,0.025787408,0.005551886,0.002775943
0.040516492,0.056634535,0.002350229,0.001175115
0.046430927,0.047125502,0.009177651,0.004588826
0.057305162,0.025787408,0.016150888,0.008075444
0.054692961,0.024792037,0.016795117,0.008397559
0.050589484,0.02229675,0.015630946,0.007815473
0.040678377,0.022653251,0.005913094,0.002956547
0.017933004,0.037987548,0.01317358,0.00658679
0.050061094,0.042477156,0.015164003,0.007582001
0.067228208,0.039481734,0.018456668,0.009228334
0.069409724,0.024482667,0.017308801,0.008654401
0.080160898,0.027056196,0.013770725,0.006885363
0.093290929,0.038298655,0.015941082,0.007970541
0.085902193,0.028861453,0.018928511,0.009464256
0.082929833,0.038751081,0.008276684,0.004138342
0.090643717,0.027532738,0.000783166,0.000391583
0.084892055,0.031937126,0.01075398,0.00537699
0.051476802,0.036259384,0.008142412,0.004071206
0.049156817,0.033915356,0.001825923,0.000912962
0.05514932,0.013051037,0.010829803,0.005414902
0.059533988,0.039750042,0.018376484,0.009188242
0.078552157,0.038004713,0.025127724,0.012563862
0.060027457,0.035382618,0.024388741,0.01219437
0.091373029,0.051114709,0.026571986,0.013285993
0.112697009,0.047919237,0.02111942,0.01055971
0.104077458,0.054799178,0.026454504,0.013227252
0.117557004,0.031023396,0.025382435,0
0.10222806,0.031023396,0.027050978,0
0.104123119,0.032768725,0.015218106,0.007609053
0.121646179,0.032768725,0.020512086,0.010256043
0.129623409,0.032768725,0.007604662,0.003802331
0.131875899,0.005018386,0.005766015,0.002883008
0.090727654,0.036137635,0.001279433,0.000639717
0.105500986,0.039750042,0.00123908,0.00061954
0.088132895,0.041495371,0.005161887,0.002580943
0.126469635,0.041495371,0.010515159,0.005257579
0.148211445,0.043240701,0.009233967,0.004616983
0.157939805,0.043240701,0.004154571,0.002077285
0.179371025,0.043240701,0.015483017,0.007741508
0.175887535,0.032383888,0.021318855,0.010659427
0.1904921,0.033704362,0.023441018,0.011720509
0.196731145,0.041495371,0.027380985,0.013690493
0.177866546,0.039750042,0.03077816,0.01538908
0.210790236,0.039750042,0.029435008,0.014717504
0.230442126,0.059001331,0.026898204,0.013449102
0.209178776,0.075815736,0.03552664,0.01776332
0.210734582,0.065625005,0.030984132,0.015492066
0.193253047,0.093817627,0.013025088,0.006512544
0.173420657,0.082081397,0.018058026,0.009029013
0.170452597,0.095622287,0.00140406,0.00070203
0.156582267,0.078418587,0.000447909,0.000223954
0.168089047,0.103626457,0.001275631,0.000637815
0.165835966,0.119382156,0.001694646,0.000847323
0.194419176,0.102206516,0.007038054,0.003519027
0.196382736,0.029768423,0.017766474,0.008883237
0.196152826,0.083744486,0.01140589,0.005702945
0.123202896,0.039750042,0.017000934,0.008500467
0.11634952,0.0760757,0.001527953,0.000763976
0.138617062,0.05034006,0.009304619,0.00465231
0.166508337,0.035788026,0.028369858,0.014184929
0.190285296,0.043802786,0.012542334,0.006271167
0.209716932,8.72216E-05,0.014428159,0.00721408
0.211351827,0.034951333,0.01022589,0.005112945
0.205457857,0.050766003,0.02760823,0.013804115
0.197705366,0.001853111,0.010210272,0.005105136
0.184634656,0.016074297,0.013021242,0.006510621
0.160124366,0.088359882,0.017246186,0.008623093
0.181819346,0.054532938,0.010750491,0.005375246
0.168569927,0.038004713,0.003795134,0.001897567
0.164477994,0.041380358,0.012547248,0.006273624
0.197811608,0.026252259,0.036601547,0.018300774
0.185968758,0.086221398,0.019726383,0.009863192
0.207969728,0.081865498,0.020903411,0.010451706
0.185449258,0.116104198,0.024086015,0.012043008
0.173284258,0.00058496,0.025480513,0.012740257
0.172984569,0.013365241,0.003864672,0.001932336
0.172798399,0.041216969,0.009108912,0.004554456
0.168733019,0.096159069,0.016195718,0.008097859
0.164077979,0.195032809,0.022258778,0.011129389
0.166111198,0.292715898,0.023580255,0.011790128
0.154103962,0.252954492,0.021616373,0.010808187
0.12980286,0.23342542,0.036619791,0.018309896
0.185836063,0.216348823,0.039387068,0.019693534
0.184906793,0.161575443,0.024303539,0.012151769
0.233841813,0.020104939,0.021194054,0.010597027
0.135473482,0.034178038,0.010929007,0.005464503
0.113311555,0.050254773,0.00232576,0.00116288
0.125549245,0.035813853,0.004809623,0.002404812
0.162254498,0.034514054,0.019016811,0.009508406
0.162277778,0.015560003,0.00775704,0.00387852
0.145549328,0.196858198,0.027683471,0.013841736
0.127681508,0.138085458,0.031683315,0.015841658
0.121643399,0.012545681,0.000497193,0.000248597
0.094219598,0.018567218,0.002657897,0.001328949
0.087823588,0.020756495,0.001971809,0.000985905
0.071731137,0.00926532,0.002018729,0.001009364
0.096088099,0.036875845,0.007877778,0.003938889
0.089783133,0.094301079,0.042993342,0.021496671
0.093686745,0.114218549,0.02612691,0.013063455
0.074235349,0.089626599,0.022901844,0.011450922
0.010241552,0.061399649,0.004261058,0.002130529
0.004564495,0.083753624,0.003979657,0.001989828
0.029323562,0.100423879,0.000662018,0.000331009
0.043208674,0.049062871,0.002487082,0.001243541
0.032020031,0.018879415,0.004263427,0.002131714
0.044082933,0.016051517,0.010740433,0.005370216
0.01595088,0.034698331,0.014511866,0.007255933
0.021557628,0.014440746,0.000185612,9.28062E-05
0.019319354,0.010313301,0.011509675,0.005754838
0.019262357,0.00789445,0.01685692,0.00842846
0.02873624,0.024352764,0.015109416,0.007554708
0.052320272,0.028272604,0.003345032,0.001672516
0.046128739,0.00277137,5.56946E-05,2.78473E-05
0.039499508,0.016455581,0.000417515,0.000208758
0.053501548,0.036259384,0.008796469,0.004398234
0.040692802,0.036259384,0.023932963,0.011966482
0.033562422,0.032768725,0.03260618,0.01630309
0.007340492,0.014763474,0.013475182,0.006737591
0.007308949,0.027532738,0.010998791,0.005499396
0.000529793,0.025787408,0.004986611,0.002493305
0.001821448,0.025787408,0.001348409,0.000674205
0.019673428,0.024042079,0.013629375,0.006814688
0.033522195,0.02229675,0.003127106,0.001563553
0.036030605,0.020551421,0.014366532,0.007183266
0.010413305,0.007223771,0.010167521,0.00508376
0.035007605,0.018806091,0.009906093,0.004953046
0.056083105,0.018806091,0.004951793,0.002475897
0.047285095,0.018806091,0.003690955,0.001845477
0.022581243,0.018806091,0.001984139,0.000992069
0.026194216,0.018806091,0.002403799,0.0012019
0.077786965,0.016889951,0.010990584,0.005495292
0.071840847,0.015315432,0.001244542,0.000622271
0.0267382,0.015315432,0.006162282,0.003081141
0.000747833,0.015315432,0.01543096,0.00771548
0.007563133,0.015315432,0.002699112,0.001349556
0.029307684,0.015315432,0.011240128,0.005620064
0.034107154,0.015187654,0.019193332,0.009596666
0.050347888,0.013570104,0.011285853,0.005642927
0.047198913,0.013570104,0.009222427,0.004611213
0.039555314,0.011824773,0.021064131,0.010532066
0.048715389,0.010079445,0.030896781,0.01544839
0.050455365,0.010079445,0.01992145,0.009960725
0.049951125,0.010079445,0.018814846,0.009407423
0.039748434,0.010079445,0.014364196,0.007182098
0.030615569,0.008334115,0.012245048,0.006122524
0.045118544,0.00296751,0.038321729,0.019160864
0.030344582,0.012848182,0.018042525,0.009021262
0.012716072,0.005126113,0.018783436,0.009391718
0.006715575,0.027506015,0.031604499,0.01580225
0.01035447,0.029366627,0.021856021,0.01092801
0.022063816,0.030063128,0.002688691,0.001344346
0.013921302,0.003627686,0.011502937,0.005751468
0.014018086,0.030063128,0.019980237,0.009990118
0.013945366,0.024629999,0.009712525,0.004856262
0.022309091,0.015155494,0.005905905,0.002952952
0.020243425,0.030932959,0.007840198,0.003920099
0.016843915,0.019415168,0.01032031,0.005160155
0.018764565,0.004542685,0.024244371,0.012122185
0.016384905,0.006797265,0.034498603,0.017249301
0.013087393,0.004700763,0.017254087,0.008627043
0.019060619,0.023000713,0.005560026,0.002780013
0.01732721,0.038789774,0.034983839,0.01749192
0.00852258,0.038789774,0.033125215,0.016562608
0.01844705,0.038789774,0.027073211,0.013536606
0.008078254,0.038789774,0.036364905,0.018182453
0.000521649,0.037044445,0.002896322,0.001448161
0.012419981,0.035369443,0.006619342,0.003309671
0.014648444,0.0327686,0.006222227,0.003111114
0.012605562,0.028396412,0.008507796,0.004253898
0.022276674,0.02325745,0.006996904,0.003498452
0.030479858,0.016198986,0.001857434,0.000928717
0.036149837,0.009119177,0.008280925,0.004140463
0.033011337,0.009119177,0.005237899,0.00261895
0.043841297,0.009119177,0.007019107,0.003509553
0.049611937,0.012261592,0.008234837,0.004117418
0.036276658,0.010864506,0.008371837,0.004185919
0.039445898,0.008310445,0.012597509,0.006298755
0.041091688,0.010864506,0.013699955,0.006849978
0.028790618,0.005874094,0.004606597,0.002303299
0.023052953,0.014532408,0.002030291,0.001015146
0.025132958,0.071780994,0.012921073,0.006460536
0.017867453,0.084542298,0.000292917,0.000146458
0.017466582,0.084978318,0.011106469,0.005553235
0.018345482,0.024768578,0.017749451,0.008874726
0.029363608,0.010864506,0.028831131,0.014415566
0.024208788,0.010864506,0.020519383,0.010259692
0.034488058,0.010864506,0.024926729,0.012463365
0.030883738,0.010864506,0.022796235,0.011398118
0.026110582,0.010864506,0.035311453,0.017655727
0.025471207,0.009119177,0.037834367,0.018917183
0.033890699,0.005869565,0.040191499,0.02009575
0.033444506,0.000863098,0.040936727,0.020468363
0.031091105,0.009350324,0.034056632,0.017028316
0.051475223,0.020059429,0.036373498,0.018186749
0.071208516,0.030509092,0.027024853,0.013512426
0.101220534,0.032768725,0.030058106,0.015029053
0.080372484,0.034514054,0.023610161,0.011805081
0.089956967,0.033925603,0.022376727,0.011188364
0.051425905,0.032768725,0.024338488,0.012169244
0.023302017,0.032768725,0.017293204,0.008646602
0.069079849,0.032768725,0.010660116,0.005330058
0.051311787,0.03221176,0.011716407,0.005858204
0.037967349,0.026094668,0.023079307,0.011539653
0.032458925,0.019450045,0.032320295,0.016160148
0.041822815,0.012478641,0.03940766,0.01970383
0.015584046,0.004303865,0.054448651,0.027224326
0.004777747,5.44168E-05,0.068890554,0.034445277
0.004322952,0.003883189,0.066640584,0.033320292
0.013525295,0.007027074,0.040205781,0.02010289
0.012202086,0.009644358,0.04896769,0.024483845
0.007108156,0.014355166,0.042409136,0.021204568
0.010361318,0.016100494,0.049434335,0.024717167
0.015132074,0.016100494,0.051287815,0.025643907
0.01654597,0.016100494,0.047051041,0.02352552
0.02280993,0.016100494,0.041649505,0.020824752
0.01932693,0.016100494,0.043902249,0.021951124
0.005555217,0.016100494,0.040258901,0.02012945
0.00481165,0.016100494,0.039839461,0.01991973
0.013490412,0.016100494,0.035065041,0.01753252
0.019424295,0.017845823,0.034068033,0.017034017
0.006052312,0.017845823,0.032591937,0.016295969
0.002310623,0.017845823,0.027195603,0.013597802
0.013074089,0.017845823,0.023869753,0.011934877
0.032871871,0.017845823,0.022837743,0.011418872
0.018547817,0.017845823,0.015697397,0.007848699
0.019429161,0.017845823,0.016316397,0.008158199
0.021347298,0.017845823,0.017503365,0.008751683
0.006000202,0.019591151,0.015310646,0.007655323
0.009438023,0.021336483,0.025864042,0.012932021
0.006603748,0.023081811,0.025014989,0.012507494
0.000896154,0.02482714,0.012090751,0.006045376
0.011727454,0.026572468,0.010023388,0.005011694
0.005365346,0.0283178,0.01619646,0.00809823
0.008279787,0.030419071,0.020666759,0.01033338
0.009710892,0.033037246,0.013114696,0.006557348
0.004871765,0.033553789,0.009156883,0.004578442
0.006302648,0.033553789,0.003599391,0.001799695
0.003078683,0.020483145,0.003854701,0.001927351
